🐼央视,#genre#
CCTV1,http://113.78.253.125:8888/udp/239.77.1.17:5146
CCTV1,http://113.78.253.125:8888/udp/239.77.1.144:5146
CCTV1,http://113.78.253.125:8888/udp/239.77.0.86:5146
CCTV2,http://113.78.253.125:8888/udp/239.77.1.158:5146
CCTV2,http://113.78.253.125:8888/udp/239.253.43.17:5146
CCTV2,http://113.78.253.125:8888/udp/239.77.0.137:5146
CCTV3,http://113.78.253.125:8888/udp/239.77.0.169:5146
CCTV4,http://113.78.253.125:8888/udp/239.77.1.163:5146
CCTV4,http://113.78.253.125:8888/udp/239.77.1.166:5146
CCTV4,http://113.78.253.125:8888/udp/239.77.0.78:5146
CCTV5,http://113.78.253.125:8888/udp/239.77.0.170:5146
CCTV5+,http://113.78.253.125:8888/udp/239.77.0.87:5146
CCTV5+,http://113.78.253.125:8888/udp/239.77.1.31:5146
CCTV5+,http://113.78.253.125:8888/udp/239.77.1.147:5146
CCTV6,http://113.78.253.125:8888/udp/239.77.0.171:5146
CCTV7,http://113.78.253.125:8888/udp/239.77.1.159:5146
CCTV7,http://113.78.253.125:8888/udp/239.77.1.167:5146
CCTV7,http://113.78.253.125:8888/udp/239.77.0.138:5146
CCTV8,http://113.78.253.125:8888/udp/239.77.0.172:5146
CCTV9,http://113.78.253.125:8888/udp/239.77.1.160:5146
CCTV9,http://113.78.253.125:8888/udp/239.77.1.168:5146
CCTV9,http://113.78.253.125:8888/udp/239.77.0.135:5146
CCTV10,http://113.78.253.125:8888/udp/239.77.1.113:5146
CCTV10,http://113.78.253.125:8888/udp/239.77.1.169:5146
CCTV10,http://113.78.253.125:8888/udp/239.77.0.134:5146
CCTV11,http://113.78.253.125:8888/udp/239.77.1.238:5146
CCTV12,http://113.78.253.125:8888/udp/239.77.1.109:5146
CCTV12,http://113.78.253.125:8888/udp/239.77.1.170:5146
CCTV12,http://113.78.253.125:8888/udp/239.77.0.136:5146
CCTV13,http://113.78.253.125:8888/udp/239.77.0.188:5146
CCTV13,http://113.78.253.125:8888/udp/239.253.43.196:5146
CCTV14,http://113.78.253.125:8888/udp/239.77.1.161:5146
CCTV14,http://113.78.253.125:8888/udp/239.77.1.171:5146
CCTV14,http://113.78.253.125:8888/udp/239.77.0.133:5146
CCTV15,http://113.78.253.125:8888/udp/239.77.1.239:5146
CCTV16,http://113.78.253.125:8888/udp/239.77.1.98:5146
CCTV16,http://113.78.253.125:8888/udp/239.77.0.165:5146
CCTV16,http://113.78.253.125:8888/udp/239.77.1.76:5146
CCTV17,http://113.78.253.125:8888/udp/239.77.1.121:5146
大湾区卫视,http://113.78.253.125:8888/udp/239.77.0.9:5146
大湾区卫视,http://113.78.253.125:8888/udp/239.77.1.12:5146
大湾区卫视,http://113.78.253.125:8888/udp/239.77.0.215:5146
北京卫视,http://113.78.253.125:8888/udp/239.77.0.51:5146
北京卫视,http://113.78.253.125:8888/udp/239.77.1.14:5146
北京卫视,http://113.78.253.125:8888/udp/239.77.1.4:5146
北京卫视,http://113.78.253.125:8888/udp/239.77.1.151:5146
北京卫视,http://113.78.253.125:8888/udp/239.77.0.91:5146
东方卫视,http://113.78.253.125:8888/udp/239.77.0.49:5146
东方卫视,http://113.78.253.125:8888/udp/239.77.1.48:5146
东方卫视,http://113.78.253.125:8888/udp/239.77.1.218:5146
东方卫视,http://113.78.253.125:8888/udp/239.77.1.156:5146
东方卫视,http://113.78.253.125:8888/udp/239.77.0.98:5146
东南卫视,http://113.78.253.125:8888/udp/239.77.0.65:5146
东南卫视,http://113.78.253.125:8888/udp/239.77.1.1:5146
东南卫视,http://113.78.253.125:8888/udp/239.77.1.213:5146
东南卫视,http://113.78.253.125:8888/udp/239.77.1.104:5146
广东卫视,http://113.78.253.125:8888/udp/239.77.0.2:5146
广东卫视,http://113.78.253.125:8888/udp/239.77.1.2:5146
广东卫视,http://113.78.253.125:8888/udp/239.77.1.19:5146
广东卫视,http://113.78.253.125:8888/udp/239.77.1.152:5146
广东卫视,http://113.78.253.125:8888/udp/239.77.0.84:5146
贵州卫视,http://113.78.253.125:8888/udp/239.77.0.59:5146
贵州卫视,http://113.78.253.125:8888/udp/239.77.1.61:5146
贵州卫视,http://113.78.253.125:8888/udp/239.77.1.221:5146
贵州卫视,http://113.78.253.125:8888/udp/239.77.0.230:5146
河北卫视,http://113.78.253.125:8888/udp/239.77.0.64:5146
河北卫视,http://113.78.253.125:8888/udp/239.77.1.60:5146
河北卫视,http://113.78.253.125:8888/udp/239.77.1.214:5146
河北卫视,http://113.78.253.125:8888/udp/239.77.0.148:5146
河南卫视,http://113.78.253.125:8888/udp/239.77.0.61:5146
河南卫视,http://113.78.253.125:8888/udp/239.77.1.58:5146
河南卫视,http://113.78.253.125:8888/udp/239.77.1.229:5146
河南卫视,http://113.78.253.125:8888/udp/239.77.0.17:5146
黑龙江卫视,http://113.78.253.125:8888/udp/239.77.0.58:5146
黑龙江卫视,http://113.78.253.125:8888/udp/239.77.1.71:5146
黑龙江卫视,http://113.78.253.125:8888/udp/239.77.1.6:5146
黑龙江卫视,http://113.78.253.125:8888/udp/239.77.1.179:5146
黑龙江卫视,http://113.78.253.125:8888/udp/239.77.0.93:5146
湖北卫视,http://113.78.253.125:8888/udp/239.77.0.56:5146
湖北卫视,http://113.78.253.125:8888/udp/239.77.1.44:5146
湖北卫视,http://113.78.253.125:8888/udp/239.77.1.93:5146
湖北卫视,http://113.78.253.125:8888/udp/239.77.1.174:5146
湖北卫视,http://113.78.253.125:8888/udp/239.77.0.95:5146
湖南卫视,http://113.78.253.125:8888/udp/239.77.0.46:5146
湖南卫视,http://113.78.253.125:8888/udp/239.77.1.29:5146
湖南卫视,http://113.78.253.125:8888/udp/239.77.1.5:5146
湖南卫视,http://113.78.253.125:8888/udp/239.77.1.129:5146
湖南卫视,http://113.78.253.125:8888/udp/239.77.0.88:5146
江苏卫视,http://113.78.253.125:8888/udp/239.77.0.48:5146
江苏卫视,http://113.78.253.125:8888/udp/239.77.1.40:5146
江苏卫视,http://113.78.253.125:8888/udp/239.77.1.18:5146
江苏卫视,http://113.78.253.125:8888/udp/239.77.1.149:5146
江苏卫视,http://113.78.253.125:8888/udp/239.77.0.90:5146
江西卫视,http://113.78.253.125:8888/udp/239.77.0.54:5146
江西卫视,http://113.78.253.125:8888/udp/239.77.1.73:5146
江西卫视,http://113.78.253.125:8888/udp/239.77.1.219:5146
江西卫视,http://113.78.253.125:8888/udp/239.77.0.149:5146
辽宁卫视,http://113.78.253.125:8888/udp/239.77.0.57:5146
辽宁卫视,http://113.78.253.125:8888/udp/239.77.1.62:5146
辽宁卫视,http://113.78.253.125:8888/udp/239.77.0.123:5146
辽宁卫视,http://113.78.253.125:8888/udp/239.77.1.103:5146
山东卫视,http://113.78.253.125:8888/udp/239.77.0.53:5146
山东卫视,http://113.78.253.125:8888/udp/239.77.1.66:5146
山东卫视,http://113.78.253.125:8888/udp/239.77.1.142:5146
山东卫视,http://113.78.253.125:8888/udp/239.77.1.153:5146
山东卫视,http://113.78.253.125:8888/udp/239.77.0.94:5146
深圳卫视,http://113.78.253.125:8888/udp/239.77.0.55:5146
深圳卫视,http://113.78.253.125:8888/udp/239.77.1.21:5146
深圳卫视,http://113.78.253.125:8888/udp/239.77.1.3:5146
深圳卫视,http://113.78.253.125:8888/udp/239.77.1.148:5146
深圳卫视,http://113.78.253.125:8888/udp/239.77.0.92:5146
四川卫视,http://113.78.253.125:8888/udp/239.77.0.60:5146
四川卫视,http://113.78.253.125:8888/udp/239.77.1.30:5146
四川卫视,http://113.78.253.125:8888/udp/239.77.1.215:5146
四川卫视,http://113.78.253.125:8888/udp/239.77.0.159:5146
天津卫视,http://113.78.253.125:8888/udp/239.77.0.52:5146
天津卫视,http://113.78.253.125:8888/udp/239.77.1.37:5146
天津卫视,http://113.78.253.125:8888/udp/239.77.1.141:5146
天津卫视,http://113.78.253.125:8888/udp/239.77.1.182:5146
天津卫视,http://113.78.253.125:8888/udp/239.77.0.97:5146
云南卫视,http://113.78.253.125:8888/udp/239.77.0.62:5146
云南卫视,http://113.78.253.125:8888/udp/239.77.1.72:5146
云南卫视,http://113.78.253.125:8888/udp/239.253.43.37:5146
云南卫视,http://113.78.253.125:8888/udp/239.253.43.100:5146
浙江卫视,http://113.78.253.125:8888/udp/239.77.0.47:5146
浙江卫视,http://113.78.253.125:8888/udp/239.77.1.32:5146
浙江卫视,http://113.78.253.125:8888/udp/239.77.1.33:5146
浙江卫视,http://113.78.253.125:8888/udp/239.77.1.150:5146
浙江卫视,http://113.78.253.125:8888/udp/239.77.0.89:5146
重庆卫视,http://113.78.253.125:8888/udp/239.77.0.63:5146
重庆卫视,http://113.78.253.125:8888/udp/239.77.1.16:5146
重庆卫视,http://113.78.253.125:8888/udp/239.77.1.162:5146
重庆卫视,http://113.78.253.125:8888/udp/239.77.1.210:5146
重庆卫视,http://113.78.253.125:8888/udp/239.77.0.182:5146
安徽卫视,http://113.78.253.125:8888/udp/239.77.0.50:5146
安徽卫视,http://113.78.253.125:8888/udp/239.77.1.13:5146
安徽卫视,http://113.78.253.125:8888/udp/239.77.1.92:5146
安徽卫视,http://113.78.253.125:8888/udp/239.77.1.157:5146
安徽卫视,http://113.78.253.125:8888/udp/239.77.0.183:5146
CGTN,http://113.78.253.125:8888/udp/239.77.0.45:5146
CGTN,http://113.78.253.125:8888/udp/239.77.1.27:5146
CGTN阿拉伯语,http://113.78.253.125:8888/udp/239.253.43.200:5146
CGTN俄语,http://113.78.253.125:8888/udp/239.253.43.201:5146
CGTN法语,http://113.78.253.125:8888/udp/239.77.0.228:5146
CGTN西班牙语,http://113.78.253.125:8888/udp/239.77.0.221:5146
CGTN英语,http://113.78.253.125:8888/udp/239.77.0.199:5146

🐼河南联通👉专区,#genre#

CCTV-1综合,http://61.136.96.78:880/1.m3u8
CCTV-2财经,http://61.136.96.78:880/2.m3u8
CCTV-3综艺,http://61.136.96.78:880/3.m3u8
CCTV-4中文国际,http://61.136.96.78:880/4.m3u8
CCTV-5体育,http://61.136.96.78:880/5.m3u8
CCTV-5+体育赛事,http://61.136.96.78:880/16.m3u8
CCTV-6电影,http://61.136.96.78:880/6.m3u8
CCTV-7国防军事,http://61.136.96.78:880/7.m3u8
CCTV-8电视剧,http://61.136.96.78:880/8.m3u8
CCTV-9纪录,http://61.136.96.78:880/9.m3u8
CCTV-10科教,http://61.136.96.78:880/10.m3u8
CCTV-11戏曲,http://61.136.96.78:880/11.m3u8
CCTV-12社会与法,http://61.136.96.78:880/12.m3u8
CCTV-13新闻,http://61.136.96.78:880/13.m3u8
CCTV-14少儿,http://61.136.96.78:880/14.m3u8
CCTV-15音乐,http://61.136.96.78:880/15.m3u8
CCTV-17农业农村,http://61.136.96.78:880/17.m3u8
东方卫视,http://61.136.96.78:880/22.m3u8
浙江卫视,http://61.136.96.78:880/20.m3u8
湖南卫视,http://61.136.96.78:880/18.m3u8
江苏卫视,http://61.136.96.78:880/19.m3u8
北京卫视,http://61.136.96.78:880/21.m3u8
广东卫视,http://61.136.96.78:880/36.m3u8
深圳卫视,http://61.136.96.78:880/26.m3u8
黑龙江卫视,http://61.136.96.78:880/30.m3u8
山东卫视,http://61.136.96.78:880/24.m3u8
湖北卫视,http://61.136.96.78:880/28.m3u8
安徽卫视,http://61.136.96.78:880/25.m3u8
东南卫视,http://61.136.96.78:880/34.m3u8
江西卫视,http://61.136.96.78:880/27.m3u8
辽宁卫视,http://61.136.96.78:880/33.m3u8
天津卫视,http://61.136.96.78:880/23.m3u8
贵州卫视,http://61.136.96.78:880/32.m3u8
河北卫视,http://61.136.96.78:880/38.m3u8
重庆卫视,http://61.136.96.78:880/35.m3u8
吉林卫视,http://61.136.96.78:880/40.m3u8
四川卫视,http://61.136.96.78:880/29.m3u8
海南卫视,http://61.136.96.78:880/39.m3u8
云南卫视,http://61.136.96.78:880/31.m3u8
获嘉电视台,http://tvpull.dxhmt.cn:9081/tv/10724-1.m3u8
河南卫视,http://61.136.96.78:880/66.m3u8
河南都市,http://61.136.96.78:880/67.m3u8
河南民生,http://61.136.96.78:880/68.m3u8
河南法治,http://61.136.96.78:880/69.m3u8
河南电视剧,http://61.136.96.78:880/70.m3u8
河南新闻,http://61.136.96.78:880/71.m3u8
河南公共,http://61.136.96.78:880/73.m3u8
河南乡村,http://61.136.96.78:880/74.m3u8
河南戏曲,http://61.136.96.78:880/84.m3u8
河南收藏天下,http://61.136.96.78:880/85.m3u8
河南国际,http://61.136.96.78:880/75.m3u8
睛彩中原,http://61.136.96.78:880/61.m3u8
中华功夫,http://61.136.96.78:880/86.m3u8
郑州1新闻综合,http://61.136.96.78:880/76.m3u8
郑州2商都频道,http://61.136.96.78:880/77.m3u8
郑州3文体旅游,http://61.136.96.78:880/78.m3u8
郑州4影视戏曲,http://61.136.96.78:880/79.m3u8
郑州5妇女儿童,http://61.136.96.78:880/80.m3u8
郑州6都市生活,http://61.136.96.78:880/81.m3u8
洛阳-1新闻,http://61.136.96.78:880/105.m3u8
洛阳-2科教,http://61.136.96.78:880/103.m3u8
洛阳-3文旅,http://61.136.96.78:880/104.m3u8
巩义综合,http://61.136.96.78:880/59.m3u8
新密综合,http://61.136.96.78:880/82.m3u8
新郑综合,http://61.136.96.78:880/89.m3u8
沈丘新闻综合[768*576],http://61.136.96.78:880/60.m3u8
快乐垂钓,http://61.136.96.78:880/88.m3u8
CETV1,http://61.136.96.78:880/52.m3u8
CHC家庭影院,http://61.136.96.78:880/62.m3u8
CHC动作电影,http://61.136.96.78:880/63.m3u8
CHC高清电影,http://61.136.96.78:880/64.m3u8
纪实人文,http://61.136.96.78:880/95.m3u8
金鹰纪实,http://61.136.96.78:880/55.m3u8
动漫秀场,http://61.136.96.78:880/90.m3u8
游戏风云,http://61.136.96.78:880/91.m3u8
都市剧场,http://61.136.96.78:880/92.m3u8
国学频道,http://61.136.96.78:880/87.m3u8
金色学堂,http://61.136.96.78:880/96.m3u8
魅力足球,http://61.136.96.78:880/97.m3u8
书画,http://61.136.96.78:880/93.m3u8


🐼吉林四平👉联通,#genre#
CCTV1,http://119.54.3.15:9999/hls/1/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV2,http://119.54.3.15:9999/hls/2/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV3,http://119.54.3.15:9999/hls/3/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV4,http://119.54.3.15:9999/hls/4/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV5,http://119.54.3.15:9999/hls/5/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV6,http://119.54.3.15:9999/hls/6/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV7,http://119.54.3.15:9999/hls/7/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV8,http://119.54.3.15:9999/hls/8/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV9,http://119.54.3.15:9999/hls/9/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV10,http://119.54.3.15:9999/hls/10/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV11,http://119.54.3.15:9999/hls/11/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV12,http://119.54.3.15:9999/hls/12/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV13,http://119.54.3.15:9999/hls/13/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV14,http://119.54.3.15:9999/hls/14/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV15,http://119.54.3.15:9999/hls/15/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV16,http://119.54.3.15:9999/hls/16/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV17,http://119.54.3.15:9999/hls/17/index.m3u8?key=tvbox6_com&playlive=1&authid=0
吉林卫视,http://119.54.3.15:9999/hls/18/index.m3u8?key=tvbox6_com&playlive=1&authid=0
吉林都视,http://119.54.3.15:9999/hls/19/index.m3u8?key=tvbox6_com&playlive=1&authid=0
吉林生活,http://119.54.3.15:9999/hls/20/index.m3u8?key=tvbox6_com&playlive=1&authid=0
吉林影视,http://119.54.3.15:9999/hls/21/index.m3u8?key=tvbox6_com&playlive=1&authid=0
吉林乡村,http://119.54.3.15:9999/hls/22/index.m3u8?key=tvbox6_com&playlive=1&authid=0
吉林公共,http://119.54.3.15:9999/hls/23/index.m3u8?key=tvbox6_com&playlive=1&authid=0
吉林综艺,http://119.54.3.15:9999/hls/24/index.m3u8?key=tvbox6_com&playlive=1&authid=0
东北戏曲,http://119.54.3.15:9999/hls/25/index.m3u8?key=tvbox6_com&playlive=1&authid=0
延边卫视,http://119.54.3.15:9999/hls/26/index.m3u8?key=tvbox6_com&playlive=1&authid=0
吉林教育,http://119.54.3.15:9999/hls/27/index.m3u8?key=tvbox6_com&playlive=1&authid=0
长影频道,http://119.54.3.15:9999/hls/28/index.m3u8?key=tvbox6_com&playlive=1&authid=0
cctv164k,http://119.54.3.15:9999/hls/29/index.m3u8?key=tvbox6_com&playlive=1&authid=0
北京卫视,http://119.54.3.15:9999/hls/30/index.m3u8?key=tvbox6_com&playlive=1&authid=0
东方卫视,http://119.54.3.15:9999/hls/31/index.m3u8?key=tvbox6_com&playlive=1&authid=0
江苏卫视,http://119.54.3.15:9999/hls/32/index.m3u8?key=tvbox6_com&playlive=1&authid=0
浙江卫视,http://119.54.3.15:9999/hls/33/index.m3u8?key=tvbox6_com&playlive=1&authid=0
湖南卫视,http://119.54.3.15:9999/hls/34/index.m3u8?key=tvbox6_com&playlive=1&authid=0
辽宁卫视,http://119.54.3.15:9999/hls/35/index.m3u8?key=tvbox6_com&playlive=1&authid=0
天津卫视,http://119.54.3.15:9999/hls/36/index.m3u8?key=tvbox6_com&playlive=1&authid=0
深圳卫视,http://119.54.3.15:9999/hls/37/index.m3u8?key=tvbox6_com&playlive=1&authid=0
安徽卫视,http://119.54.3.15:9999/hls/38/index.m3u8?key=tvbox6_com&playlive=1&authid=0
广东卫视,http://119.54.3.15:9999/hls/39/index.m3u8?key=tvbox6_com&playlive=1&authid=0
山东卫视,http://119.54.3.15:9999/hls/40/index.m3u8?key=tvbox6_com&playlive=1&authid=0
贵州卫视,http://119.54.3.15:9999/hls/41/index.m3u8?key=tvbox6_com&playlive=1&authid=0
黑龙江卫视,http://119.54.3.15:9999/hls/42/index.m3u8?key=tvbox6_com&playlive=1&authid=0
河北卫视,http://119.54.3.15:9999/hls/43/index.m3u8?key=tvbox6_com&playlive=1&authid=0
东南卫视,http://119.54.3.15:9999/hls/44/index.m3u8?key=tvbox6_com&playlive=1&authid=0
湖北卫视,http://119.54.3.15:9999/hls/45/index.m3u8?key=tvbox6_com&playlive=1&authid=0
重庆卫视,http://119.54.3.15:9999/hls/46/index.m3u8?key=tvbox6_com&playlive=1&authid=0
云南卫视,http://119.54.3.15:9999/hls/47/index.m3u8?key=tvbox6_com&playlive=1&authid=0
海南卫视,http://119.54.3.15:9999/hls/48/index.m3u8?key=tvbox6_com&playlive=1&authid=0
陕西卫视,http://119.54.3.15:9999/hls/49/index.m3u8?key=tvbox6_com&playlive=1&authid=0
青海卫视,http://119.54.3.15:9999/hls/50/index.m3u8?key=tvbox6_com&playlive=1&authid=0
河南卫视,http://119.54.3.15:9999/hls/51/index.m3u8?key=tvbox6_com&playlive=1&authid=0
山西卫视,http://119.54.3.15:9999/hls/52/index.m3u8?key=tvbox6_com&playlive=1&authid=0
内蒙古卫视,http://119.54.3.15:9999/hls/53/index.m3u8?key=tvbox6_com&playlive=1&authid=0
江西卫视,http://119.54.3.15:9999/hls/54/index.m3u8?key=tvbox6_com&playlive=1&authid=0
广西卫视,http://119.54.3.15:9999/hls/55/index.m3u8?key=tvbox6_com&playlive=1&authid=0
西藏卫视,http://119.54.3.15:9999/hls/56/index.m3u8?key=tvbox6_com&playlive=1&authid=0
四川卫视,http://119.54.3.15:9999/hls/57/index.m3u8?key=tvbox6_com&playlive=1&authid=0
兵团卫视,http://119.54.3.15:9999/hls/58/index.m3u8?key=tvbox6_com&playlive=1&authid=0
甘肃卫视,http://119.54.3.15:9999/hls/59/index.m3u8?key=tvbox6_com&playlive=1&authid=0
新疆卫视,http://119.54.3.15:9999/hls/60/index.m3u8?key=tvbox6_com&playlive=1&authid=0
宁夏卫视,http://119.54.3.15:9999/hls/61/index.m3u8?key=tvbox6_com&playlive=1&authid=0
三沙卫视,http://119.54.3.15:9999/hls/62/index.m3u8?key=tvbox6_com&playlive=1&authid=0
北京卡酷,http://119.54.3.15:9999/hls/63/index.m3u8?key=tvbox6_com&playlive=1&authid=0
金鹰卡通,http://119.54.3.15:9999/hls/64/index.m3u8?key=tvbox6_com&playlive=1&authid=0
佳佳卡通,http://119.54.3.15:9999/hls/65/index.m3u8?key=tvbox6_com&playlive=1&authid=0
哈哈炫动,http://119.54.3.15:9999/hls/66/index.m3u8?key=tvbox6_com&playlive=1&authid=0
纪实人文,http://119.54.3.15:9999/hls/67/index.m3u8?key=tvbox6_com&playlive=1&authid=0
金鹰纪实,http://119.54.3.15:9999/hls/68/index.m3u8?key=tvbox6_com&playlive=1&authid=0
中国交通,http://119.54.3.15:9999/hls/69/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CETV1,http://119.54.3.15:9999/hls/70/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CETV2,http://119.54.3.15:9999/hls/71/index.m3u8?key=tvbox6_com&playlive=1&authid=0
CETV4,http://119.54.3.15:9999/hls/72/index.m3u8?key=tvbox6_com&playlive=1&authid=0
女性时尚,http://119.54.3.15:9999/hls/73/index.m3u8?key=tvbox6_com&playlive=1&authid=0
环球奇观,http://119.54.3.15:9999/hls/74/index.m3u8?key=tvbox6_com&playlive=1&authid=0
第一剧场,http://119.54.3.15:9999/hls/75/index.m3u8?key=tvbox6_com&playlive=1&authid=0
世界地理,http://119.54.3.15:9999/hls/76/index.m3u8?key=tvbox6_com&playlive=1&authid=0
风云足球,http://119.54.3.15:9999/hls/77/index.m3u8?key=tvbox6_com&playlive=1&authid=0
央视台球,http://119.54.3.15:9999/hls/78/index.m3u8?key=tvbox6_com&playlive=1&authid=0
风云音乐,http://119.54.3.15:9999/hls/79/index.m3u8?key=tvbox6_com&playlive=1&authid=0
怀旧剧场,http://119.54.3.15:9999/hls/80/index.m3u8?key=tvbox6_com&playlive=1&authid=0
央视文化精品,http://119.54.3.15:9999/hls/81/index.m3u8?key=tvbox6_com&playlive=1&authid=0
兵器科技,http://119.54.3.15:9999/hls/82/index.m3u8?key=tvbox6_com&playlive=1&authid=0
靓装,http://119.54.3.15:9999/hls/83/index.m3u8?key=tvbox6_com&playlive=1&authid=0
汽摩,http://119.54.3.15:9999/hls/84/index.m3u8?key=tvbox6_com&playlive=1&authid=0
国学频道,http://119.54.3.15:9999/hls/85/index.m3u8?key=tvbox6_com&playlive=1&authid=0
风云剧场,http://119.54.3.15:9999/hls/86/index.m3u8?key=tvbox6_com&playlive=1&authid=0
电视指南,http://119.54.3.15:9999/hls/87/index.m3u8?key=tvbox6_com&playlive=1&authid=0
卫生健康,http://119.54.3.15:9999/hls/88/index.m3u8?key=tvbox6_com&playlive=1&authid=0
高尔夫,http://119.54.3.15:9999/hls/89/index.m3u8?key=tvbox6_com&playlive=1&authid=0
动作电影,http://119.54.3.15:9999/hls/90/index.m3u8?key=tvbox6_com&playlive=1&authid=0
高清电影,http://119.54.3.15:9999/hls/91/index.m3u8?key=tvbox6_com&playlive=1&authid=0
家庭影院,http://119.54.3.15:9999/hls/92/index.m3u8?key=tvbox6_com&playlive=1&authid=0
乐游高清,http://119.54.3.15:9999/hls/93/index.m3u8?key=tvbox6_com&playlive=1&authid=0
法治天地,http://119.54.3.15:9999/hls/94/index.m3u8?key=tvbox6_com&playlive=1&authid=0
金色学堂,http://119.54.3.15:9999/hls/95/index.m3u8?key=tvbox6_com&playlive=1&authid=0
生活时尚,http://119.54.3.15:9999/hls/96/index.m3u8?key=tvbox6_com&playlive=1&authid=0
都市剧场,http://119.54.3.15:9999/hls/97/index.m3u8?key=tvbox6_com&playlive=1&authid=0
动漫秀场,http://119.54.3.15:9999/hls/98/index.m3u8?key=tvbox6_com&playlive=1&authid=0
游戏风云,http://119.54.3.15:9999/hls/99/index.m3u8?key=tvbox6_com&playlive=1&authid=0
快乐垂钓,http://119.54.3.15:9999/hls/100/index.m3u8?key=tvbox6_com&playlive=1&authid=0
茶频道,http://119.54.3.15:9999/hls/101/index.m3u8?key=tvbox6_com&playlive=1&authid=0
chaos制作维护,https://gitee.com/tv2785/tvbox/raw/master/gg.mp4

🐼龙江移动👉IPTV4,#genre#

CCTV1,http://39.134.66.66/PLTV/88888888/224/3221225816/index.m3u8
CCTV2,http://39.134.66.66/PLTV/88888888/224/3221225599/index.m3u8
CCTV3,http://39.134.66.66/PLTV/88888888/224/3221225799/index.m3u8
CCTV4,http://39.134.66.66/PLTV/88888888/224/3221225797/index.m3u8
CCTV5,http://39.134.66.66/PLTV/88888888/224/3221225818/index.m3u8
CCTV5+,http://39.134.66.66/PLTV/88888888/224/3221225507/index.m3u8
CCTV6,http://39.134.66.66/PLTV/88888888/224/3221225814/index.m3u8
CCTV7,http://39.134.66.66/PLTV/88888888/224/3221225671/index.m3u8
CCTV8,http://39.134.66.66/PLTV/88888888/224/3221225795/index.m3u8
CCTV9,http://39.134.66.66/PLTV/88888888/224/3221225676/index.m3u8
CCTV10,http://39.134.66.66/PLTV/88888888/224/3221225677/index.m3u8
CCTV11,http://39.134.66.66/PLTV/88888888/224/3221225517/index.m3u8
CCTV12,http://39.134.66.66/PLTV/88888888/224/3221225669/index.m3u8
CCTV13,http://39.134.66.66/PLTV/88888888/224/3221225812/index.m3u8
CCTV14,http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8
CCTV15,http://39.134.66.66/PLTV/88888888/224/3221225513/index.m3u8
CCTV17,http://39.134.66.66/PLTV/88888888/224/3221225708/index.m3u8
CGTN,http://39.134.66.66/PLTV/88888888/224/3221225510/index.m3u8
CGTN纪录,http://39.134.66.66/PLTV/88888888/224/3221225509/index.m3u8

北京冬奥纪实,http://39.134.66.66/PLTV/88888888/224/3221225670/index.m3u8
北京卡酷少儿,http://39.134.66.66/PLTV/88888888/224/3221225562/index.m3u8
北京卫视,http://39.134.66.66/PLTV/88888888/224/3221225678/index.m3u8

重庆卫视,http://39.134.66.66/PLTV/88888888/224/3221225502/index.m3u8
东方卫视,http://39.134.66.66/PLTV/88888888/224/3221225672/index.m3u8
东南卫视,http://39.134.66.66/PLTV/88888888/224/3221225500/index.m3u8
甘肃卫视,http://39.134.66.66/PLTV/88888888/224/3221225584/index.m3u8
贵州卫视,http://39.134.66.66/PLTV/88888888/224/3221225576/index.m3u8
海南卫视,http://39.134.66.66/PLTV/88888888/224/3221225530/index.m3u8
河北卫视,http://39.134.66.66/PLTV/88888888/224/3221225495/index.m3u8
湖北卫视,http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8
金鹰卡通,http://39.134.66.66/PLTV/88888888/224/3221225561/index.m3u8
湖南卫视,http://39.134.66.66/PLTV/88888888/224/3221225506/index.m3u8
江苏卫视,http://39.134.66.66/PLTV/88888888/224/3221225503/index.m3u8
优漫卡通,http://39.134.66.66/PLTV/88888888/224/3221225556/index.m3u8
辽宁卫视,http://39.134.66.66/PLTV/88888888/224/3221225499/index.m3u8
内蒙古卫视,http://39.134.66.66/PLTV/88888888/224/3221225577/index.m3u8
宁夏卫视,http://39.134.66.66/PLTV/88888888/224/3221225579/index.m3u8
安多卫视,http://39.134.66.66/PLTV/88888888/224/3221225531/index.m3u8
青海卫视,http://39.134.66.66/PLTV/88888888/224/3221225573/index.m3u8
